run_id,Time Elapsed/s,3DBall.Environment.CumulativeReward.mean,batch_size,learning_rate,CPU Model,Operating System,GPU Model,buffer_size,beta,epsilon,lambd,num_epoch,shared_critic,learning_rate_schedule,beta_schedule,epsilon_schedule,timestamp,CPU Cores,CPU Frequency,Total RAM,DRL Algorithm Used,lambda,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.001_epsilon0.2,30.0,2.1024,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.001,0.2,,3,,,,,2025-12-07T11:57:04Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.001_epsilon0.25,31.0,2.273315,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.001,0.25,,3,,,,,2025-12-07T11:57:38Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.001_epsilon0.3,30.0,2.831475,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.001,0.3,,3,,,,,2025-12-07T11:58:13Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0011_epsilon0.1,31.0,1.487931,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0011,0.1,,3,,,,,2025-12-07T11:58:47Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0011_epsilon0.15,31.0,1.718353,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0011,0.15,,3,,,,,2025-12-07T11:59:22Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0011_epsilon0.2,30.0,2.249582,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0011,0.2,,3,,,,,2025-12-07T11:59:57Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0011_epsilon0.25,30.0,2.503303,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0011,0.25,,3,,,,,2025-12-07T12:00:31Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0011_epsilon0.3,31.0,4.86418,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0011,0.3,,3,,,,,2025-12-07T12:01:05Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0012_epsilon0.1,30.0,1.46453,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0012,0.1,,3,,,,,2025-12-07T12:01:40Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0012_epsilon0.15,31.0,1.825854,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0012,0.15,,3,,,,,2025-12-07T12:02:14Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0012_epsilon0.2,31.0,2.430882,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0012,0.2,,3,,,,,2025-12-07T12:02:49Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0012_epsilon0.25,30.0,2.502703,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0012,0.25,,3,,,,,2025-12-07T12:03:24Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0012_epsilon0.3,30.0,3.237319,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0012,0.3,,3,,,,,2025-12-07T12:03:58Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0013_epsilon0.1,31.0,1.66582,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0013,0.1,,3,,,,,2025-12-07T12:04:32Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0013_epsilon0.15,30.0,1.689302,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0013,0.15,,3,,,,,2025-12-07T12:05:07Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0013_epsilon0.2,31.0,1.926448,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0013,0.2,,3,,,,,2025-12-07T12:05:41Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0013_epsilon0.25,30.0,3.297794,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0013,0.25,,3,,,,,2025-12-07T12:06:16Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0013_epsilon0.3,30.0,3.029553,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0013,0.3,,3,,,,,2025-12-07T12:06:50Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0014_epsilon0.1,31.0,1.55708,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0014,0.1,,3,,,,,2025-12-07T12:07:24Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0014_epsilon0.15,31.0,1.77506,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0014,0.15,,3,,,,,2025-12-07T12:07:59Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0014_epsilon0.2,30.0,2.359078,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0014,0.2,,3,,,,,2025-12-07T12:08:34Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0014_epsilon0.25,30.0,2.865232,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0014,0.25,,3,,,,,2025-12-07T12:09:09Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0004_beta0.0014_epsilon0.3,30.0,3.128622,40,0.0004,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0014,0.3,,3,,,,,2025-12-07T12:09:43Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.001_epsilon0.1,31.0,1.711241,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.001,0.1,,3,,,,,2025-12-07T12:10:17Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.001_epsilon0.15,30.0,1.801932,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.001,0.15,,3,,,,,2025-12-07T12:10:52Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.001_epsilon0.2,31.0,2.246369,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.001,0.2,,3,,,,,2025-12-07T12:11:26Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.001_epsilon0.25,30.0,2.505105,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.001,0.25,,3,,,,,2025-12-07T12:12:01Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.001_epsilon0.3,31.0,4.390411,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.001,0.3,,3,,,,,2025-12-07T12:12:35Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0011_epsilon0.1,30.0,1.52807,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0011,0.1,,3,,,,,2025-12-07T12:13:10Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0011_epsilon0.15,31.0,1.97641,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0011,0.15,,3,,,,,2025-12-07T12:13:44Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0011_epsilon0.2,30.0,1.951531,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0011,0.2,,3,,,,,2025-12-07T12:14:19Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0011_epsilon0.25,31.0,3.582031,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0011,0.25,,3,,,,,2025-12-07T12:14:53Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0011_epsilon0.3,31.0,3.199639,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0011,0.3,,3,,,,,2025-12-07T12:15:27Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0012_epsilon0.1,31.0,1.46226,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0012,0.1,,3,,,,,2025-12-07T12:16:02Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0012_epsilon0.15,30.0,1.761667,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0012,0.15,,3,,,,,2025-12-07T12:16:37Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0012_epsilon0.2,31.0,1.958418,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0012,0.2,,3,,,,,2025-12-07T12:17:11Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0012_epsilon0.25,30.0,3.139223,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0012,0.25,,3,,,,,2025-12-07T12:17:46Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0012_epsilon0.3,30.0,3.272059,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0012,0.3,,3,,,,,2025-12-07T12:18:20Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0013_epsilon0.1,31.0,1.702336,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0013,0.1,,3,,,,,2025-12-07T12:18:54Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0013_epsilon0.15,31.0,1.642009,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0013,0.15,,3,,,,,2025-12-07T12:19:29Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0013_epsilon0.2,31.0,2.272753,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0013,0.2,,3,,,,,2025-12-07T12:20:04Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0013_epsilon0.25,30.0,2.659561,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0013,0.25,,3,,,,,2025-12-07T12:20:39Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0013_epsilon0.3,31.0,4.805912,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0013,0.3,,3,,,,,2025-12-07T12:21:13Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0014_epsilon0.1,30.0,1.597085,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0014,0.1,,3,,,,,2025-12-07T12:21:48Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0014_epsilon0.15,31.0,1.752732,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0014,0.15,,3,,,,,2025-12-07T12:22:22Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0014_epsilon0.2,30.0,2.402907,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0014,0.2,,3,,,,,2025-12-07T12:22:57Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0014_epsilon0.25,30.0,3.796735,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0014,0.25,,3,,,,,2025-12-07T12:23:31Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size12100_learning_rate0.0005_beta0.0014_epsilon0.3,31.0,2.895667,40,0.0005,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,12100,0.0014,0.3,,3,,,,,2025-12-07T12:24:05Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.001_epsilon0.1,30.0,1.615419,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.001,0.1,,3,,,,,2025-12-07T12:24:40Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.001_epsilon0.15,29.0,1.418487,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.001,0.15,,3,,,,,2025-12-07T12:25:14Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.001_epsilon0.2,30.0,1.643936,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.001,0.2,,3,,,,,2025-12-07T12:25:47Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.001_epsilon0.25,30.0,1.446596,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.001,0.25,,3,,,,,2025-12-07T12:26:21Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.001_epsilon0.3,29.0,1.768333,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.001,0.3,,3,,,,,2025-12-07T12:26:55Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0011_epsilon0.1,30.0,1.471674,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0011,0.1,,3,,,,,2025-12-07T12:27:28Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0011_epsilon0.15,30.0,1.352664,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0011,0.15,,3,,,,,2025-12-07T12:28:02Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0011_epsilon0.2,29.0,1.728538,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0011,0.2,,3,,,,,2025-12-07T12:28:36Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0011_epsilon0.25,30.0,1.641552,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0011,0.25,,3,,,,,2025-12-07T12:29:09Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0011_epsilon0.3,29.0,1.953826,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0011,0.3,,3,,,,,2025-12-07T12:29:43Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0012_epsilon0.1,30.0,1.535604,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0012,0.1,,3,,,,,2025-12-07T12:30:16Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0012_epsilon0.15,30.0,1.620862,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0012,0.15,,3,,,,,2025-12-07T12:30:50Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0012_epsilon0.2,29.0,1.683796,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0012,0.2,,3,,,,,2025-12-07T12:31:24Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0012_epsilon0.25,30.0,1.522538,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0012,0.25,,3,,,,,2025-12-07T12:31:57Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0012_epsilon0.3,30.0,1.850369,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0012,0.3,,3,,,,,2025-12-07T12:32:31Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0013_epsilon0.1,29.0,1.514161,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0013,0.1,,3,,,,,2025-12-07T12:33:05Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0013_epsilon0.15,30.0,1.316532,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0013,0.15,,3,,,,,2025-12-07T12:33:38Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0013_epsilon0.2,30.0,1.728302,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0013,0.2,,3,,,,,2025-12-07T12:34:12Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0013_epsilon0.25,29.0,1.645642,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0013,0.25,,3,,,,,2025-12-07T12:34:46Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
run_batch_size40_buffer_size14500_learning_rate0.0001_beta0.0013_epsilon0.3,29.0,1.970588,40,0.0001,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",Windows 10,NVIDIA GeForce RTX 2070 SUPER,14500,0.0013,0.3,,3,,,,,2025-12-07T12:35:19Z,8.0,4201.00 MHz,15.14 GB,PPO,0.99,True,128.0,1.0,0.99,500000.0,1000.0
