run_id,timestamp,cpu_model,cpu_cores,cpu_frequency,total_ram,gpu_model,operating_system,drl_algorithm,batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon,cumulative_reward_mean,time_elapased_seconds
cpu_batch_size_128_run4,2025-12-01T16:33:26Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.17574,121.0
cpu_batch_size_16_run0,2026-01-07T12:10:07Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.476753,105.0
cpu_batch_size_16_run1,2026-01-07T12:11:57Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.080807,102.0
cpu_batch_size_16_run2,2026-01-07T12:13:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.574791,98.0
cpu_batch_size_16_run3,2026-01-07T12:15:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.629819,95.0
cpu_batch_size_16_run4,2026-01-07T12:17:09Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.528646,93.0
cpu_batch_size_16_run5,2026-01-07T12:18:47Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.84064,99.0
cpu_batch_size_16_run6,2026-01-07T12:20:34Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.664286,102.0
cpu_batch_size_16_run7,2026-01-07T12:22:21Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.885501,96.0
cpu_batch_size_16_run8,2026-01-07T12:24:03Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.6748,98.0
cpu_batch_size_16_run9,2026-01-07T12:25:46Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.864208,99.0
cpu_batch_size_16_run10,2026-01-07T12:27:30Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.859843,99.0
cpu_batch_size_16_run11,2026-01-07T12:29:14Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.376254,100.0
cpu_batch_size_16_run12,2026-01-07T12:30:59Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.505217,100.0
cpu_batch_size_16_run13,2026-01-07T12:32:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.823965,98.0
cpu_batch_size_16_run14,2026-01-07T12:34:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.808596,99.0
cpu_batch_size_16_run15,2026-01-07T12:36:12Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.689097,100.0
cpu_batch_size_16_run16,2026-01-07T12:37:58Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.561047,97.0
cpu_batch_size_16_run17,2026-01-07T12:39:40Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.451668,98.0
cpu_batch_size_16_run18,2026-01-07T12:41:24Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.815724,96.0
cpu_batch_size_16_run19,2026-01-07T12:43:06Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.760558,96.0
cpu_batch_size_16_run20,2026-01-07T12:44:48Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.791667,96.0
cpu_batch_size_16_run21,2026-01-07T12:46:30Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.777205,96.0
cpu_batch_size_16_run22,2026-01-07T12:48:11Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.823773,97.0
cpu_batch_size_16_run23,2026-01-07T12:49:54Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.665989,98.0
cpu_batch_size_16_run24,2026-01-07T12:51:37Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.70027,97.0
cpu_batch_size_16_run25,2026-01-07T12:53:19Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.457087,97.0
cpu_batch_size_16_run26,2026-01-07T12:55:02Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.362646,97.0
cpu_batch_size_16_run27,2026-01-07T12:56:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.680605,97.0
cpu_batch_size_16_run28,2026-01-07T12:58:27Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.754082,96.0
cpu_batch_size_16_run29,2026-01-07T13:00:08Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.61113,97.0
cpu_batch_size_16_run30,2026-01-07T13:01:50Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.008228,96.0
cpu_batch_size_16_run31,2026-01-07T13:03:31Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.046129,97.0
cpu_batch_size_16_run32,2026-01-07T13:05:13Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.971325,95.0
cpu_batch_size_16_run33,2026-01-07T13:06:54Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.694529,96.0
cpu_batch_size_16_run34,2026-01-07T13:08:36Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.606485,96.0
cpu_batch_size_16_run35,2026-01-07T13:10:17Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.824735,96.0
cpu_batch_size_16_run36,2026-01-07T13:11:59Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.531296,97.0
cpu_batch_size_16_run37,2026-01-07T13:13:41Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.108168,96.0
cpu_batch_size_16_run38,2026-01-07T13:15:22Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.912274,96.0
cpu_batch_size_16_run39,2026-01-07T13:17:04Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.821998,96.0
cpu_batch_size_16_run40,2026-01-07T13:18:45Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.704058,97.0
cpu_batch_size_16_run41,2026-01-07T13:20:27Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.589443,97.0
cpu_batch_size_16_run42,2026-01-07T13:22:09Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.587605,97.0
cpu_batch_size_16_run43,2026-01-07T13:23:51Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.068364,96.0
cpu_batch_size_16_run44,2026-01-07T13:25:33Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.010443,96.0
cpu_batch_size_16_run45,2026-01-07T13:27:15Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.715336,101.0
cpu_batch_size_16_run46,2026-01-07T13:29:01Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.693005,96.0
cpu_batch_size_16_run47,2026-01-07T13:30:43Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.464867,97.0
cpu_batch_size_16_run48,2026-01-07T13:32:25Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.397828,101.0
cpu_batch_size_16_run49,2026-01-07T13:34:12Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.530995,97.0
cpu_batch_size_16_run50,2026-01-07T13:35:54Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.809542,97.0
cpu_batch_size_16_run51,2026-01-07T13:37:37Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.409296,97.0
cpu_batch_size_16_run52,2026-01-07T13:39:19Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.422434,99.0
cpu_batch_size_16_run53,2026-01-07T13:41:03Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.779135,103.0
cpu_batch_size_16_run54,2026-01-07T13:42:52Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.573222,98.0
cpu_batch_size_16_run55,2026-01-07T13:44:35Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.022081,97.0
cpu_batch_size_16_run56,2026-01-07T13:46:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.9004,98.0
cpu_batch_size_16_run57,2026-01-07T13:48:01Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.715154,98.0
cpu_batch_size_16_run58,2026-01-07T13:49:45Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,0.565529,102.0
cpu_batch_size_16_run59,2026-01-07T13:51:33Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045,0.0009,0.9,0.82,10,True,128,1,0.95,550000,640,1.311701,95.0
robert-run1,2025-11-13T09:35:18Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,722.0
robert-run2,2025-11-13T10:11:47Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0006,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,798.0
robert-run3,2025-11-13T10:36:41Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.00015,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,912.0
robert-run4,2025-11-13T10:54:04Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0012,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,752.0
robert-run5,2025-11-13T11:11:08Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0024,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,737.0
robert-run6,2025-11-13T11:24:51Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0048,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,644.0
robert-run7,2025-11-13T11:48:03Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0048,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,817.0
robert-run8,2025-11-13T12:03:14Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0048,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,1038.0
robert-run9,2025-11-13T14:29:51Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,766.0
robert-run10,2025-11-13T14:44:44Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,697.0
robert-run11,2025-11-13T15:03:42Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,98.030784,685.0
robert-run12,2025-11-13T15:27:06Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,34,2,0.99,500000,1000,100.000015,677.0
robert-run13,2025-11-13T15:42:15Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,34,2,0.99,500000,1000,100.000015,702.0
robert-run14,2025-11-13T16:02:40Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,34,2,0.99,500000,1000,100.000015,822.0
robert-run15,2025-11-13T16:18:41Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,64,2,0.99,500000,1000,100.000015,860.0
robert-run16,2025-11-13T16:47:01Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,64,2,0.99,500000,1000,100.000015,675.0
robert-run17,2025-11-13T17:36:50Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,64,2,0.99,500000,1000,100.000015,803.0
robert-run18,2025-11-13T18:03:13Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,256,2,0.99,500000,1000,96.191681,922.0
robert-run19,2025-11-13T18:22:10Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,256,2,0.99,500000,1000,100.000015,850.0
robert-run20,2025-11-13T18:37:17Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,256,2,0.99,500000,1000,100.000015,816.0
robert-run27,2025-11-15T12:51:26Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,32,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,780.0
robert-run28,2025-11-16T17:22:40Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,32,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,860.0
robert-run29,2025-11-16T17:38:56Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,32,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,901.0
robert-run30,2025-11-16T17:56:24Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,16,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,1109.0
robert-run31,2025-11-16T18:15:15Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,16,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,1094.0
robert-run32,2025-11-16T18:39:56Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,16,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,1017.0
robert-run33,2025-11-16T19:07:50Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,1500.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,128,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,590.0
robert-run34,2025-11-16T19:17:54Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,128,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,585.0
robert-run35,2025-11-16T19:28:03Z,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",12,2000.00 MHz,31.49 GB,Unknown GPU,Windows 10,PPO,128,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,500.0
